time,zone,id,index,name,x,y,z,distance
2026-03-18 23:35:56,134,17326361,281,"Vanguard Enchanter",-272.067,-305.171,-39.710,30.14
2026-03-18 23:35:56,134,17326363,283,"Vanguard Armorer",-271.317,-304.623,-39.696,30.72
2026-03-18 23:35:58,134,17326367,287,"Vanguard Ambusher",-291.466,-293.658,-40.008,33.72
2026-03-18 23:35:58,134,17326368,288,"Vanguard Necromancer",-278.532,-292.733,-39.527,31.09
2026-03-18 23:35:58,134,17326369,289,"Vanguard's Avatar",-279.410,-292.745,-39.525,31.16
2026-03-18 23:35:59,134,17326365,285,"Vanguard Armorer",-290.581,-286.516,-39.671,33.97
2026-03-18 23:36:01,134,17326366,286,"Vanguard Maestro",-292.187,-275.343,-39.661,33.23
2026-03-18 23:36:39,134,17326370,290,"Vanguard Welldigger",-251.189,-162.938,-39.641,33.07
2026-03-18 23:36:40,134,17326371,291,"Vanguard Armorer",-248.127,-160.869,-39.794,30.64
2026-03-18 23:36:40,134,17326372,292,"Vanguard Smithy",-246.258,-162.153,-39.885,32.38
2026-03-18 23:36:41,134,17326373,293,"Vanguard Smithy",-239.630,-162.474,-40.000,33.01
2026-03-18 23:36:46,134,17326376,296,"Vanguard Hitman",-225.296,-193.418,-39.588,31.67
2026-03-18 23:36:48,134,17326378,298,"Vanguard Pitfighter",-214.079,-201.547,-39.392,33.30
2026-03-18 23:36:49,134,17326375,295,"Vanguard Ronin",-210.376,-206.860,-39.666,33.81
2026-03-18 23:36:50,134,17326377,297,"Vanguard Pitfighter",-213.164,-211.832,-40.208,30.45
2026-03-18 23:36:55,134,17326386,306,"Vanguard Alchemist",-207.938,-235.870,-40.190,33.99
2026-03-18 23:36:55,134,17326810,730,"???",-174.000,-220.000,-40.250,34.95
2026-03-18 23:36:56,134,17326389,309,"Vanguard Enchanter",-164.584,-197.013,-39.971,33.81
2026-03-18 23:36:56,134,17326390,310,"Vanguard Alchemist",-164.819,-204.408,-39.979,33.34
2026-03-18 23:36:56,134,17326391,311,"Vanguard Necromancer",-165.376,-212.180,-39.666,34.29
2026-03-18 23:36:57,134,17326392,312,"Vanguard's Avatar",-162.475,-212.885,-39.512,31.88
2026-03-18 23:36:58,134,17326388,308,"Vanguard Smithy",-157.249,-197.833,-40.000,29.18
2026-03-18 23:36:59,134,17326383,303,"Vanguard Dragontamer",-161.431,-227.401,-39.540,33.11
2026-03-18 23:37:01,134,17326385,305,"Vanguard Alchemist",-157.017,-234.949,-39.947,34.33
2026-03-18 23:37:01,134,17326382,302,"Vanguard Welldigger",-157.805,-234.798,-39.940,33.92
2026-03-18 23:37:04,134,17326380,300,"Vanguard Shaman",-177.962,-243.875,-39.205,33.82
2026-03-18 23:37:14,134,17326393,313,"Vanguard Pitfighter",-72.474,-203.273,-39.824,31.73
2026-03-18 23:37:15,134,17326395,315,"Vanguard Shaman",-66.111,-203.048,-39.411,31.66
2026-03-18 23:37:15,134,17326396,316,"Vanguard Shaman",-71.311,-197.017,-39.766,29.87
2026-03-18 23:37:17,134,17326394,314,"Vanguard Ambusher",-53.289,-205.571,-39.516,32.43
2026-03-18 23:37:21,134,17326406,326,"Vanguard Pathfinder",-30.757,-202.372,-39.738,34.37
2026-03-18 23:37:22,134,17326407,327,"Vanguard's Slime",-28.767,-201.450,-39.638,32.45
2026-03-18 23:37:22,134,17326408,328,"Vanguard Welldigger",-26.539,-202.013,-39.454,34.63
2026-03-18 23:37:22,134,17326409,329,"Vanguard Welldigger",-26.927,-202.006,-39.493,34.25
2026-03-18 23:37:25,134,17326611,531,"Hydra Ranger",-93.260,-167.541,-60.245,33.41
2026-03-18 23:37:27,134,17326608,528,"Hydra Warrior",-84.801,-142.559,-59.288,32.44
2026-03-18 23:37:28,134,17326619,539,"Hydra Monk",-27.822,-152.415,-59.548,32.11
2026-03-18 23:37:30,134,17326613,533,"Hydra White Mage",-33.514,-124.630,-59.813,33.93
2026-03-18 23:37:30,134,17326615,535,"Hydra Thief",-40.194,-122.139,-60.000,30.88
2026-03-18 23:37:34,134,17326616,536,"Hydra Dark Knight",-37.761,-101.280,-59.064,33.49
2026-03-18 23:37:54,134,17326626,546,"Hydra Warrior",32.655,-83.179,-59.833,34.81
2026-03-18 23:37:54,134,17326627,547,"Hydra Dragoon",24.275,-58.474,-59.896,34.93
2026-03-18 23:37:54,134,17326629,549,"Vanguard Eye",22.573,-61.972,-59.830,31.38
2026-03-18 23:37:58,134,17326614,534,"Hydra White Mage",-16.080,-127.447,-59.811,34.29
2026-03-18 23:38:03,134,17326416,336,"Vanguard Maestro",19.528,-151.900,-40.342,32.91
2026-03-18 23:38:03,134,17326620,540,"Hydra Ninja",0.184,-152.599,-59.830,30.48
2026-03-18 23:38:03,134,17326417,337,"Vanguard Pathfinder",19.551,-151.895,-40.335,32.92
2026-03-18 23:38:04,134,17326418,338,"Vanguard's Slime",19.182,-155.138,-40.125,30.81
2026-03-18 23:38:05,134,17326622,542,"Hydra's Avatar",-3.571,-163.342,-59.998,32.33
2026-03-18 23:38:06,134,17326621,541,"Hydra Summoner",-11.194,-164.839,-59.661,32.97
2026-03-18 23:38:07,134,17326424,344,"Vanguard Pitfighter",42.682,-138.612,-40.007,34.73
2026-03-18 23:38:07,134,17326419,339,"Vanguard Dragontamer",24.717,-164.923,-39.797,27.88
2026-03-18 23:38:07,134,17326425,345,"Vanguard Tinkerer",38.522,-143.494,-39.738,30.37
2026-03-18 23:38:08,134,17326423,343,"Vanguard Smithy",42.514,-140.159,-39.948,34.29
2026-03-18 23:38:10,134,17326618,538,"Hydra Monk",-23.229,-164.970,-59.226,33.73
2026-03-18 23:38:12,134,17326411,331,"Vanguard Tinkerer",13.505,-200.225,-40.472,33.64
2026-03-18 23:38:12,134,17326412,332,"Vanguard Maestro",15.079,-201.026,-40.484,34.61
2026-03-18 23:38:13,134,17326414,334,"Vanguard Armorer",3.110,-201.785,-40.000,31.24
2026-03-18 23:38:15,134,17326413,333,"Vanguard Armorer",12.095,-205.242,-40.340,25.69
2026-03-18 23:38:35,134,17326609,529,"Hydra Warrior",-88.515,-146.461,-60.090,34.46
2026-03-19 01:52:03,134,17326800,720,"Somnial Threshold",-262.000,-414.000,-40.875,19.91
2026-03-19 01:56:16,134,17326358,278,"Vanguard Pathfinder",-264.625,-361.988,-39.263,34.38
2026-03-19 01:56:16,134,17326359,279,"Vanguard's Slime",-262.125,-362.461,-39.106,33.73
2026-03-19 01:56:18,134,17326355,275,"Vanguard Pitfighter",-267.897,-354.150,-39.775,31.34
2026-03-19 01:56:19,134,17326356,276,"Vanguard Shaman",-259.921,-345.351,-39.928,33.45
2026-03-19 01:56:19,134,17326357,277,"Vanguard Enchanter",-247.706,-351.157,-39.985,30.83
2026-03-19 01:56:19,134,17326354,274,"Vanguard Smithy",-259.375,-345.195,-39.909,33.64
2026-03-19 01:56:22,134,17326360,280,"Vanguard Maestro",-246.095,-337.135,-39.356,31.20
2026-03-19 01:56:23,134,17326364,284,"Vanguard Shaman",-266.259,-326.020,-39.497,29.59
2026-03-19 01:56:25,134,17326361,281,"Vanguard Enchanter",-267.876,-309.868,-40.313,34.52
2026-03-19 01:56:25,134,17326362,282,"Vanguard Welldigger",-261.412,-312.324,-40.082,33.15
2026-03-19 01:56:25,134,17326363,283,"Vanguard Armorer",-258.336,-311.547,-40.011,34.81
2026-03-19 01:56:29,134,17326367,287,"Vanguard Ambusher",-291.554,-293.672,-40.011,31.33
2026-03-19 01:56:29,134,17326464,384,"Goblin Replica",-278.963,-291.586,-39.621,29.89
2026-03-19 01:56:30,134,17326366,286,"Vanguard Maestro",-299.562,-289.950,-40.124,33.07
2026-03-19 01:56:32,134,17326365,285,"Vanguard Armorer",-303.417,-281.204,-39.171,31.16
2026-03-19 01:56:32,134,17326368,288,"Vanguard Necromancer",-302.807,-279.108,-39.140,32.42
2026-03-19 01:56:32,134,17326369,289,"Vanguard's Avatar",-299.519,-277.175,-39.024,32.19
2026-03-19 01:57:08,134,17326370,290,"Vanguard Welldigger",-259.580,-168.565,-40.193,30.80
2026-03-19 01:57:10,134,17326371,291,"Vanguard Armorer",-247.711,-158.479,-39.814,32.68
2026-03-19 01:57:11,134,17326373,293,"Vanguard Smithy",-243.197,-173.539,-39.446,32.24
2026-03-19 01:57:11,134,17326372,292,"Vanguard Smithy",-243.733,-178.200,-39.122,33.45
2026-03-19 01:57:15,134,17326376,296,"Vanguard Hitman",-227.681,-187.386,-40.000,32.68
2026-03-19 01:57:17,134,17326378,298,"Vanguard Pitfighter",-227.616,-201.891,-39.551,33.24
2026-03-19 01:57:22,134,17326375,295,"Vanguard Ronin",-203.861,-207.795,-39.810,28.38
2026-03-19 01:57:22,134,17326377,297,"Vanguard Pitfighter",-200.483,-212.197,-39.575,33.87
2026-03-19 01:57:25,134,17326386,306,"Vanguard Alchemist",-207.314,-233.001,-40.016,33.86
2026-03-19 01:57:27,134,17326382,302,"Vanguard Welldigger",-199.285,-236.652,-40.000,34.75
2026-03-19 01:57:27,134,17326810,730,"???",-174.000,-220.000,-40.250,31.09
2026-03-19 01:57:28,134,17326389,309,"Vanguard Enchanter",-163.162,-203.141,-40.000,30.29
2026-03-19 01:57:28,134,17326802,722,"???",-170.314,-178.112,-59.900,32.75
2026-03-19 01:57:29,134,17326383,303,"Vanguard Dragontamer",-164.848,-244.551,-40.013,0.00
2026-03-19 01:57:29,134,17326388,308,"Vanguard Smithy",-156.593,-207.733,-39.813,31.79
2026-03-19 01:57:29,134,17326391,311,"Vanguard Necromancer",-154.252,-206.081,-39.983,33.78
2026-03-19 01:57:29,134,17326392,312,"Vanguard's Avatar",-155.167,-205.025,-39.990,32.72
2026-03-19 01:57:30,134,17326385,305,"Vanguard Alchemist",-161.834,-227.149,-39.515,33.22
2026-03-19 01:57:30,134,17326390,310,"Vanguard Alchemist",-153.160,-214.713,-39.677,31.64
2026-03-19 01:57:45,134,17326394,314,"Vanguard Ambusher",-71.555,-208.185,-40.235,31.71
2026-03-19 01:57:45,134,17326395,315,"Vanguard Shaman",-70.832,-208.768,-40.346,32.25
2026-03-19 01:57:46,134,17326396,316,"Vanguard Shaman",-66.161,-202.394,-39.416,32.75
2026-03-19 01:57:50,134,17326393,313,"Vanguard Pitfighter",-43.893,-214.334,-39.367,34.29
2026-03-19 01:57:52,134,17326406,326,"Vanguard Pathfinder",-31.908,-202.467,-39.795,34.09
2026-03-19 01:57:53,134,17326407,327,"Vanguard's Slime",-28.936,-201.553,-39.647,32.62
2026-03-19 01:57:56,134,17326620,540,"Hydra Ninja",-34.072,-158.504,-59.904,32.15
2026-03-19 01:57:57,134,17326609,529,"Hydra Warrior",-88.280,-179.802,-60.028,29.26
2026-03-19 01:57:57,134,17326621,541,"Hydra Summoner",-31.444,-151.412,-59.864,34.87
2026-03-19 01:57:57,134,17326622,542,"Hydra's Avatar",-29.920,-154.453,-59.788,34.61
2026-03-19 01:57:59,134,17326613,533,"Hydra White Mage",-33.539,-138.560,-59.195,33.29
2026-03-19 01:58:00,134,17326616,536,"Hydra Dark Knight",-41.877,-126.277,-59.886,32.04
2026-03-19 01:58:07,134,17326614,534,"Hydra White Mage",-27.576,-107.143,-59.914,34.03
2026-03-19 01:58:24,134,17326624,544,"Hydra Black Mage",29.368,-72.598,-59.970,33.26
2026-03-19 01:58:26,134,17326615,535,"Hydra Thief",-8.478,-120.347,-59.776,34.74
2026-03-19 01:58:27,134,17326626,546,"Hydra Warrior",34.001,-85.947,-59.803,34.70
2026-03-19 01:58:30,134,17326619,539,"Hydra Monk",-4.566,-157.616,-59.972,0.00
2026-03-19 01:58:31,134,17326618,538,"Hydra Monk",1.481,-150.118,-59.706,34.31
2026-03-19 01:58:33,134,17326416,336,"Vanguard Maestro",17.829,-157.995,-40.000,32.82
2026-03-19 01:58:35,134,17326466,386,"Goblin Replica",24.529,-168.908,-40.075,33.67
2026-03-19 01:58:35,134,17326418,338,"Vanguard's Slime",18.731,-167.479,-40.397,29.99
2026-03-19 01:58:35,134,17326417,337,"Vanguard Pathfinder",19.559,-169.908,-40.545,32.56
2026-03-19 01:58:36,134,17326419,339,"Vanguard Dragontamer",18.751,-178.806,-41.034,34.94
2026-03-19 01:58:36,134,17326425,345,"Vanguard Tinkerer",44.473,-142.853,-39.703,34.90
2026-03-19 01:58:41,134,17326411,331,"Vanguard Tinkerer",2.846,-205.053,-40.000,33.53
2026-03-19 01:58:41,134,17326414,334,"Vanguard Armorer",4.356,-203.018,-40.000,31.19
2026-03-19 01:58:43,134,17326412,332,"Vanguard Maestro",9.590,-210.117,-39.166,30.69
2026-03-19 01:58:43,134,17326409,329,"Vanguard Welldigger",-13.522,-199.680,-39.448,31.96
2026-03-19 01:58:43,134,17326413,333,"Vanguard Armorer",9.615,-211.366,-39.172,31.93
2026-03-19 02:19:36,134,17326408,328,"Vanguard Welldigger",-33.313,-201.688,-39.866,31.39
2026-03-19 02:19:49,134,17326608,528,"Hydra Warrior",-84.162,-159.274,-59.992,34.87
2026-03-19 02:19:54,134,17326611,531,"Hydra Ranger",-84.664,-143.337,-59.300,33.85
2026-03-19 02:20:21,134,17326610,530,"Hydra Bard",-86.448,-153.595,-59.843,34.88
2026-03-19 03:32:51,134,17326800,720,"Somnial Threshold",-262.000,-414.000,-40.875,19.57
2026-03-19 04:15:25,134,17328276,1940,"Yoran-Oran",-280.052,-420.076,-39.706,1.22
2026-03-19 04:15:30,134,17328277,1941,"Valaineral",-280.052,-420.076,-39.706,0.00
2026-03-19 04:15:36,134,17328278,1942,"Shantotto",-280.052,-420.076,-39.706,1.22
2026-03-19 04:15:42,134,17328279,1943,"ArkTT",-280.052,-420.076,-39.706,1.22
2026-03-19 04:15:47,134,17328280,1944,"Koru-Moru",-280.052,-420.076,-39.706,1.22
2026-03-19 04:51:59,134,17326800,720,"Somnial Threshold",-262.000,-414.000,-40.875,19.60
2026-03-19 04:52:13,134,17326355,275,"Vanguard Pitfighter",-258.608,-359.252,-39.070,0.00
2026-03-19 04:52:16,134,17326359,279,"Vanguard's Slime",-272.842,-345.047,-39.463,0.00
2026-03-19 04:52:16,134,17326354,274,"Vanguard Smithy",-258.496,-358.032,-39.075,34.87
2026-03-19 04:52:16,134,17326360,280,"Vanguard Maestro",-247.953,-345.100,-39.705,0.00
2026-03-19 04:52:18,134,17326356,276,"Vanguard Shaman",-247.842,-351.034,-39.992,30.18
2026-03-19 04:52:19,134,17326357,277,"Vanguard Enchanter",-249.073,-342.172,-39.524,34.16
2026-03-19 04:52:19,134,17326358,278,"Vanguard Pathfinder",-273.389,-338.995,-39.172,34.66
2026-03-19 04:52:19,134,17326464,384,"Goblin Replica",-263.289,-324.726,-39.201,0.00
2026-03-19 04:52:21,134,17326361,281,"Vanguard Enchanter",-262.461,-327.301,-39.288,32.99
2026-03-19 04:52:23,134,17326363,283,"Vanguard Armorer",-265.847,-318.111,-39.385,30.37
2026-03-19 04:52:25,134,17326362,282,"Vanguard Welldigger",-271.854,-304.605,-39.668,32.24
2026-03-19 04:52:25,134,17326364,284,"Vanguard Shaman",-276.217,-309.342,-39.669,27.78
2026-03-19 04:52:27,134,17326367,287,"Vanguard Ambusher",-285.247,-296.681,-39.291,30.66
2026-03-19 04:52:27,134,17326369,289,"Vanguard's Avatar",-288.331,-294.781,-39.738,33.52
2026-03-19 04:52:28,134,17326366,286,"Vanguard Maestro",-284.958,-287.189,-39.800,33.44
2026-03-19 04:52:28,134,17326368,288,"Vanguard Necromancer",-291.392,-293.918,-39.978,29.35
2026-03-19 04:52:30,134,17326365,285,"Vanguard Armorer",-296.376,-282.201,-39.202,30.29
2026-03-19 04:53:08,134,17326373,293,"Vanguard Smithy",-252.512,-171.552,-40.221,33.07
2026-03-19 04:53:08,134,17326371,291,"Vanguard Armorer",-251.405,-164.057,-39.630,34.04
2026-03-19 04:53:10,134,17326370,290,"Vanguard Welldigger",-241.593,-162.253,-40.000,32.45
2026-03-19 04:53:11,134,17326372,292,"Vanguard Smithy",-236.541,-172.406,-39.559,32.94
2026-03-19 04:53:14,134,17326378,298,"Vanguard Pitfighter",-226.629,-187.946,-40.000,33.85
2026-03-19 04:53:17,134,17326376,296,"Vanguard Hitman",-215.687,-199.109,-39.231,31.80
2026-03-19 04:53:18,134,17326375,295,"Vanguard Ronin",-221.283,-208.715,-40.036,30.94
2026-03-19 04:53:18,134,17326377,297,"Vanguard Pitfighter",-206.565,-200.191,-39.874,33.35
2026-03-19 04:53:24,134,17326389,309,"Vanguard Enchanter",-172.702,-198.466,-39.530,32.82
2026-03-19 04:53:25,134,17326810,730,"???",-174.000,-220.000,-40.250,31.20
2026-03-19 04:53:26,134,17326802,722,"???",-170.314,-178.112,-59.900,32.86
2026-03-19 04:53:26,134,17326388,308,"Vanguard Smithy",-163.351,-202.735,-40.000,30.22
2026-03-19 04:53:27,134,17326390,310,"Vanguard Alchemist",-164.318,-212.637,-39.609,28.58
2026-03-19 04:53:27,134,17326391,311,"Vanguard Necromancer",-158.964,-213.510,-39.449,31.53
2026-03-19 04:53:27,134,17326392,312,"Vanguard's Avatar",-156.893,-213.388,-39.461,33.39
2026-03-19 04:53:31,134,17326385,305,"Vanguard Alchemist",-165.044,-239.034,-39.948,33.41
2026-03-19 04:53:31,134,17326380,300,"Vanguard Shaman",-155.295,-238.113,-40.035,34.03
2026-03-19 04:53:32,134,17326383,303,"Vanguard Dragontamer",-175.241,-241.221,-39.276,33.89
2026-03-19 04:53:34,134,17326382,302,"Vanguard Welldigger",-177.563,-246.949,-39.712,34.82
2026-03-19 04:53:44,134,17326396,316,"Vanguard Shaman",-73.131,-197.829,-39.857,29.25
2026-03-19 04:53:45,134,17326394,314,"Vanguard Ambusher",-59.140,-200.184,-39.043,34.65
2026-03-19 04:53:45,134,17326395,315,"Vanguard Shaman",-59.112,-201.158,-39.044,34.36
2026-03-19 04:53:47,134,17326393,313,"Vanguard Pitfighter",-48.555,-205.992,-39.772,33.13
2026-03-19 04:53:51,134,17326406,326,"Vanguard Pathfinder",-27.621,-193.722,-39.833,33.23
2026-03-19 04:53:52,134,17326407,327,"Vanguard's Slime",-27.970,-193.233,-39.877,31.97
2026-03-19 04:53:53,134,17326613,533,"Hydra White Mage",-42.971,-140.560,-59.028,0.00
2026-03-19 04:53:53,134,17326622,542,"Hydra's Avatar",-16.398,-161.912,-59.180,0.00
2026-03-19 04:53:54,134,17326608,528,"Hydra Warrior",-80.965,-151.827,-59.791,32.09
2026-03-19 04:53:54,134,17326619,539,"Hydra Monk",-32.505,-162.294,-59.825,31.64
2026-03-19 04:53:55,134,17326610,530,"Hydra Bard",-92.417,-170.415,-60.923,31.98
2026-03-19 04:53:55,134,17326611,531,"Hydra Ranger",-93.762,-171.201,-61.032,33.32
2026-03-19 04:53:55,134,17326609,529,"Hydra Warrior",-93.739,-181.138,-60.400,34.84
2026-03-19 04:54:22,134,17326629,549,"Vanguard Eye",23.479,-78.555,-59.174,32.33
2026-03-19 04:54:23,134,17326626,546,"Hydra Warrior",24.394,-62.140,-59.873,33.55
2026-03-19 04:54:26,134,17326649,569,"Hydra Monk",6.540,-28.350,-59.854,0.00
2026-03-19 04:54:27,134,17326648,568,"Hydra Paladin",7.577,-41.351,-59.821,29.11
2026-03-19 04:54:27,134,17326647,567,"Hydra Paladin",12.312,-39.435,-59.569,32.71
2026-03-19 04:54:49,134,17326650,570,"Hydra Thief",14.579,-36.982,-59.342,34.42
2026-03-19 04:57:14,134,17326616,536,"Hydra Dark Knight",-16.450,-94.800,-59.714,34.41
2026-03-19 04:57:54,134,17326624,544,"Hydra Black Mage",26.966,-65.814,-59.833,34.74
2026-03-19 05:04:12,134,17326625,545,"Hydra Black Mage",26.192,-64.630,-59.756,33.84
2026-03-19 05:10:05,134,17326627,547,"Hydra Dragoon",24.048,-75.011,-59.254,34.12
2026-03-19 05:24:33,134,17326615,535,"Hydra Thief",-17.111,-95.192,-59.720,34.82
2026-03-19 06:47:18,134,17326800,720,"Somnial Threshold",-262.000,-414.000,-40.875,20.98
2026-03-19 06:47:35,134,17326357,277,"Vanguard Enchanter",-266.002,-360.906,-39.400,32.54
2026-03-19 06:47:35,134,17326358,278,"Vanguard Pathfinder",-257.995,-360.123,-39.100,32.77
2026-03-19 06:47:35,134,17326359,279,"Vanguard's Slime",-256.222,-359.031,-39.189,34.00
2026-03-19 06:47:35,134,17326360,280,"Vanguard Maestro",-253.245,-361.625,-39.475,31.81
2026-03-19 06:47:36,134,17326356,276,"Vanguard Shaman",-265.740,-353.868,-39.587,33.22
2026-03-19 06:47:39,134,17326355,275,"Vanguard Pitfighter",-254.834,-336.618,-39.742,33.72
2026-03-19 06:47:39,134,17326354,274,"Vanguard Smithy",-272.652,-337.291,-39.254,33.12
2026-03-19 06:47:41,134,17326361,281,"Vanguard Enchanter",-267.254,-310.016,-40.393,0.00
2026-03-19 06:47:41,134,17326362,282,"Vanguard Welldigger",-270.419,-323.991,-39.714,33.97
2026-03-19 06:47:41,134,17326364,284,"Vanguard Shaman",-258.147,-311.481,-39.989,0.00
2026-03-19 06:47:43,134,17326363,283,"Vanguard Armorer",-266.639,-312.864,-39.500,33.07
2026-03-19 06:47:44,134,17326366,286,"Vanguard Maestro",-279.124,-294.369,-39.363,0.00
2026-03-19 06:47:45,134,17326464,384,"Goblin Replica",-272.296,-304.382,-39.609,29.77
2026-03-19 06:47:47,134,17326368,288,"Vanguard Necromancer",-301.347,-283.697,-39.067,0.00
2026-03-19 06:47:48,134,17326365,285,"Vanguard Armorer",-298.579,-290.982,-40.122,32.95
2026-03-19 06:47:49,134,17326367,287,"Vanguard Ambusher",-300.587,-288.750,-40.104,30.38
2026-03-19 06:47:50,134,17326369,289,"Vanguard's Avatar",-300.827,-282.647,-39.297,29.54
2026-03-19 06:48:27,134,17326373,293,"Vanguard Smithy",-254.745,-158.885,-39.326,29.43
2026-03-19 06:48:27,134,17326372,292,"Vanguard Smithy",-251.065,-161.724,-39.647,32.50
2026-03-19 06:48:29,134,17326371,291,"Vanguard Armorer",-241.608,-161.145,-40.000,30.26
2026-03-19 06:48:29,134,17326370,290,"Vanguard Welldigger",-241.049,-163.241,-40.000,30.71
2026-03-19 06:48:35,134,17326376,296,"Vanguard Hitman",-225.084,-197.279,-39.308,33.92
2026-03-19 06:48:35,134,17326375,295,"Vanguard Ronin",-220.944,-194.827,-39.130,34.60
2026-03-19 06:48:39,134,17326377,297,"Vanguard Pitfighter",-206.189,-206.130,-39.800,29.46
2026-03-19 06:48:39,134,17326378,298,"Vanguard Pitfighter",-199.319,-202.802,-40.000,32.92
2026-03-19 06:48:44,134,17326810,730,"???",-174.000,-220.000,-40.250,34.06
2026-03-19 06:48:45,134,17326391,311,"Vanguard Necromancer",-163.390,-206.600,-39.870,32.74
2026-03-19 06:48:45,134,17326392,312,"Vanguard's Avatar",-164.979,-204.410,-39.972,31.23
2026-03-19 06:48:45,134,17326381,301,"Vanguard Enchanter",-163.874,-236.420,-40.000,0.00
2026-03-19 06:48:45,134,17326386,306,"Vanguard Alchemist",-164.176,-237.102,-39.991,0.00
2026-03-19 06:48:46,134,17326389,309,"Vanguard Enchanter",-159.278,-212.835,-39.516,33.92
2026-03-19 06:48:47,134,17326388,308,"Vanguard Smithy",-156.429,-207.943,-39.803,29.71
2026-03-19 06:48:47,134,17326390,310,"Vanguard Alchemist",-155.676,-202.856,-40.001,29.62
2026-03-19 06:48:49,134,17326382,302,"Vanguard Welldigger",-166.334,-234.911,-39.802,34.88
2026-03-19 06:48:51,134,17326380,300,"Vanguard Shaman",-181.605,-237.435,-39.080,34.93
2026-03-19 06:48:51,134,17326385,305,"Vanguard Alchemist",-162.738,-241.878,-40.000,34.39
2026-03-19 06:49:03,134,17326601,521,"Hydra Beastmaster",-98.052,-188.019,-59.885,28.41
2026-03-19 06:49:04,134,17326394,314,"Vanguard Ambusher",-65.053,-206.942,-39.747,30.22
2026-03-19 06:49:05,134,17326395,315,"Vanguard Shaman",-55.387,-212.086,-40.191,34.21
2026-03-19 06:49:06,134,17326605,525,"Hydra Thief",-97.993,-196.543,-59.749,17.27
2026-03-19 06:49:06,134,17326396,316,"Vanguard Shaman",-54.574,-213.836,-40.037,30.57
2026-03-19 06:49:08,134,17326393,313,"Vanguard Pitfighter",-44.375,-215.248,-39.313,32.69
2026-03-19 06:49:11,134,17326406,326,"Vanguard Pathfinder",-26.120,-201.322,-39.412,34.76
2026-03-19 06:49:11,134,17326407,327,"Vanguard's Slime",-25.070,-197.576,-39.307,34.95
2026-03-19 06:49:11,134,17326409,329,"Vanguard Welldigger",-25.499,-194.660,-39.618,34.15
2026-03-19 06:49:14,134,17326610,530,"Hydra Bard",-94.213,-171.061,-60.978,33.66
2026-03-19 06:49:15,134,17326609,529,"Hydra Warrior",-92.561,-157.875,-59.544,33.98
2026-03-19 06:49:15,134,17326614,534,"Hydra White Mage",-42.491,-141.012,-59.051,32.65
2026-03-19 06:49:16,134,17326621,541,"Hydra Summoner",-29.185,-170.022,-60.197,34.12
2026-03-19 06:49:16,134,17326611,531,"Hydra Ranger",-89.866,-147.219,-60.137,33.80
2026-03-19 06:49:24,134,17326616,536,"Hydra Dark Knight",-38.387,-92.664,-59.534,33.18
2026-03-19 06:49:35,134,17326615,535,"Hydra Thief",-14.884,-108.312,-59.712,32.03
2026-03-19 06:49:36,134,17326613,533,"Hydra White Mage",-11.454,-109.689,-60.000,29.85
2026-03-19 06:49:43,134,17326627,547,"Hydra Dragoon",30.901,-70.021,-60.000,34.50
2026-03-19 06:49:44,134,17326625,545,"Hydra Black Mage",32.746,-83.463,-59.837,34.72
2026-03-19 06:49:47,134,17326648,568,"Hydra Paladin",12.807,-36.554,-59.519,34.48
2026-03-19 06:49:47,134,17326650,570,"Hydra Thief",14.677,-36.868,-59.332,34.99
2026-03-19 06:49:50,134,17326647,567,"Hydra Paladin",2.896,-26.666,-59.467,34.82
2026-03-19 06:54:11,134,17326629,549,"Vanguard Eye",26.493,-67.432,-59.878,34.49
2026-03-19 06:55:07,134,17326649,569,"Hydra Monk",9.426,-33.549,-59.851,34.33
2026-03-19 06:55:38,134,17326626,546,"Hydra Warrior",25.140,-58.275,-59.800,33.26
2026-03-19 06:59:24,134,17326624,544,"Hydra Black Mage",24.719,-62.962,-59.816,34.19
2026-03-19 07:05:49,134,17326631,551,"Hydra Red Mage",67.541,-64.765,-59.638,34.28
2026-03-19 07:05:56,134,17326640,560,"Hydra Dragoon",41.822,-28.992,-60.376,34.84
2026-03-19 07:05:56,134,17326642,562,"Hydra Dragoon",32.747,-33.746,-59.950,31.17
2026-03-19 07:05:57,134,17326645,565,"Hydra Bard",37.052,-26.523,-60.500,31.56
2026-03-19 07:05:57,134,17326644,564,"Hydra Red Mage",36.433,-24.676,-60.500,33.46
2026-03-19 07:06:06,134,17326654,574,"Hydra White Mage",3.911,7.471,-59.826,33.72
2026-03-19 07:06:08,134,17326652,572,"Hydra Dark Knight",9.696,19.486,-59.275,32.05
2026-03-19 07:06:09,134,17326655,575,"Hydra Black Mage",2.009,21.892,-59.095,32.85
2026-03-19 07:06:18,134,17326709,629,"Hydra Monk",-42.757,-19.696,-79.998,34.62
2026-03-19 07:07:03,134,17326653,573,"Hydra Dark Knight",20.695,31.022,-59.255,34.37
2026-03-19 07:11:05,134,17326618,538,"Hydra Monk",-30.761,-153.024,-59.899,30.61
2026-03-19 07:11:05,134,17326622,542,"Hydra's Avatar",-27.769,-156.626,-59.577,33.99
2026-03-19 07:11:52,134,17326619,539,"Hydra Monk",-7.304,-148.966,-59.639,33.48
2026-03-19 07:26:32,134,17326710,630,"Hydra Red Mage",-47.646,-28.189,-79.222,33.90
2026-03-19 07:26:49,134,17326459,379,"Vanguard Pitfighter",53.655,7.943,-39.902,29.48
